product_id,product_url,name,discount,discounted_price,original_price,rating,product_info
8164879,https://www.dresslily.com/halloween-skull-mask-pullover-hooded-product8164879.html,Halloween Skull Mask Pullover Hooded Cloak,50,19.60,39.00,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Night Out,Party;Style:Gothic;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Sleeveles;Material:Cotton,Polyester;Thickness:Regular;Patterns:Skull;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hooded Cloak"
5082189,https://www.dresslily.com/christmas-reindeer-print-long-sleeve-product5082189.html,Christmas Reindeer Print Long Sleeve Hoodie,67,13.32,39.86,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie"
8176850,https://www.dresslily.com/color-panel-kangaroo-pocket-design-product8176850.html,Color Panel Kangaroo Pocket Design Pullover Hoodie,48,18.06,35.03,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.4100kg;Package Contents:1 x Hoodie"
2937623,https://www.dresslily.com/big-ben-pattern-hoodie-with-product2937623.html,Big Ben Pattern Hoodie with Kangaroo Pocket,68,16.02,49.90,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out,Sports;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:3D,Floral;Weight:0.5800kg;Package Contents:1 x Hoodie"
2284649,https://www.dresslily.com/elk-snowflake-geometric-print-christmas-hoodie-product2284649.html,Elk Snowflake Geometric Print Christmas Hoodie,67,12.87,38.47,5.0,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal,Cartoon,Geometric,Plants,Print;Weight:0.4470kg;Package Contents:1 x Hoodie"
3247647,https://www.dresslily.com/ethnic-style-flower-printed-pullover-product3247647.html,Ethnic Style Flower Printed Pullover Hoodie,63,17.11,45.86,,Clothes Type:Hoodie;Occasion:Daily;Style:Vintage;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Floral;Season:Fall;Weight:0.6500kg;Package Contents:1 x Hoodie
3031462,https://www.dresslily.com/raglan-sleeve-panel-sweatshirt-product3031462.html,Raglan Sleeve Panel Sweatshirt,64,11.52,31.91,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3700kg;Package Contents:1 x Sweatshirt"
1790357,https://www.dresslily.com/pocket-front-christmas-hoodie-product1790357.html,Pocket Front Long Sleeve Christmas Hoodie,67,14.35,43.49,,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.500kg;Package Contents:1 x Hoodie
4728523,https://www.dresslily.com/christmas-cap-print-pullover-hoodie-product4728523.html,Christmas Cap Print Pullover Hoodie,65,13.79,38.91,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4700kg;Package Contents:1 x Hoodie"
3203118,https://www.dresslily.com/color-block-chest-pu-tassel-product3203118.html,Color Block Chest PU Tassel Design Hoodie,68,11.49,35.94,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Home,Night Out,Office,Sports;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Thin;Patterns:Color Block;Season:Fall;Weight:0.3850kg;Package Contents:1 x Hoodie"
8186113,https://www.dresslily.com/misty-forest-front-pocket-drawstring-product8186113.html,Misty Forest Front Pocket Drawstring Hoodie,44,22.00,39.50,5.0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie"
8180808,https://www.dresslily.com/floral-skull-two-tone-panel-product8180808.html,Floral Skull Two Tone Panel Halloween Hoodie,46,24.06,44.93,,"Clothes Type:Hoodie;Occasion:Daily,Dance,Festival,Going Out,Halloween;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Floral,Skull;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie"
8176787,https://www.dresslily.com/curved-hem-solid-kangaroo-pocket-product8176787.html,Curved Hem Solid Kangaroo Pocket Hoodie,51,14.53,29.44,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie"
8155885,https://www.dresslily.com/contrast-zipper-drawstring-sport-hoodie-product8155885.html,Contrast Zipper Drawstring Sport Hoodie,33,30.99,46.18,,"Clothes Type:Hoodie;Occasion:Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton;Thickness:Regular;Closure Type:Zipper;Patterns:Color Block;Season:Fall,Spring;Weight:0.4550kg;Package Contents:1 x Hoodie"
4298918,https://www.dresslily.com/christmas-muscle-fawn-casual-hoodie-product4298918.html,Christmas Muscle Elk Print Casual Hoodie,63,15.84,42.89,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal,Snowman;Season:Fall;Weight:0.6020kg;Package Contents:1 x Hoodie"
6752847,https://www.dresslily.com/christmas-carnival-3d-hoodie-product6752847.html,Christmas Carnival 3D Hoodie,56,29.37,66.34,,Product weight:0.4500 kg;Package weight:0.4700 kg;Package Contents:1 x Hoodie
4298921,https://www.dresslily.com/santa-claus-dinosaur-print-drawstring-product4298921.html,Santa Claus Dinosaur Print Drawstring Hoodie,65,15.31,44.24,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal,Santa Claus;Season:Fall;Weight:0.5680kg;Package Contents:1 x Hoodie"
1743968,https://www.dresslily.com/printed-crew-neck-sweatshirt-product1743968.html,Crew Neck Skull Headdress Print Sweatshirt,67,10.57,31.71,,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.318kg;Package Contents:1 x Sweatshirt
8184390,https://www.dresslily.com/knight-kangaroo-pocket-soldier-hoodie-product8184390.html,Knight Kangaroo Pocket Soldier Hoodie,43,26.18,45.80,,"Clothes Type:Hoodie;Occasion:Daily,Halloween,Party;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie"
8187417,https://www.dresslily.com/solid-long-zipper-curved-hem-product8187417.html,Solid Long Zipper Curved Hem Velour Hoodie,54,17.18,37.24,,"Clothes Type:Hoodie;Occasion:Daily,Festival,Going Out,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.4500kg;Package Contents:1 x Hoodie"
8176755,https://www.dresslily.com/long-sleeve-curved-hem-pullover-product8176755.html,Long Sleeve Curved Hem Pullover Tunic Hoodie,43,15.64,27.25,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Camouflage,Solid;Season:Fall,Spring;Weight:0.3700kg;Package Contents:1 x Hoodie"
3191562,https://www.dresslily.com/kanga-pocket-pumpkin-maple-leaf-product3191562.html,Kanga Pocket Pumpkin Maple Leaf Printed Drawstring Hoodie,60,17.68,44.63,,"Clothes Type:Hoodie;Occasion:Daily,Halloween,Party,Vacation;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Leaves;Season:Fall;Weight:0.5700kg;Package Contents:1 x T-shirt"
2710811,https://www.dresslily.com/pullover-kangaroo-pocket-colorful-hoodie-product2710811.html,Drawstring Pullover Colorful Galaxy Hoodie,52,18.87,39.14,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out,Sports;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D,Painting;Weight:0.5300kg;Package Contents:1 x Hoodie"
4256248,https://www.dresslily.com/casual-splicing-color-block-hoodie-product4256248.html,Casual Splicing Color Block Hoodie,42,24.12,41.58,,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Patchwork;Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Winter,Fall;Weight:0.5270kg;Package Contents:1 x Hoodie"
8176732,https://www.dresslily.com/contrast-trim-applique-faux-twinset-product8176732.html,Contrast Trim Applique Faux Twinset Long Hoodie,44,15.76,28.07,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Spring;Weight:0.3600kg;Package Contents:1 x Hoodie"
8246243,https://www.dresslily.com/novelty-animal-print-pocket-design-product8246243.html,Novelty Animal Print Pocket Design Hoodie,46,19.68,36.17,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.3600kg;Package Contents:1 x Hoodie"
8246241,https://www.dresslily.com/leopard-print-kangaroo-pocket-hoodie-product8246241.html,Leopard Print Kangaroo Pocket Hoodie,39,20.39,33.57,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Leopard;Season:Fall,Spring,Winter;Weight:0.3400kg;Package Contents:1 x Hoodie"
3191539,https://www.dresslily.com/color-block-textured-print-fleece-product3191539.html,Color Block Textured Print Fleece Long Sleeve Hoodie,57,12.70,29.46,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween,Home,Night Out,Vacation;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Color Block;Season:Fall,Winter;Weight:0.3620kg;Package Contents:1 x Hoodie"
2284763,https://www.dresslily.com/snowman-print-christmas-pullover-hoodie-product2284763.html,Snowman Print Christmas Pullover Hoodie,62,14.04,37.09,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D,Animal,Print;Weight:0.5400kg;Package Contents:1 x Hoodie"
5082040,https://www.dresslily.com/christmas-letter-print-long-sleeve-product5082040.html,Christmas Letter Print Long Sleeve Hoodie,69,13.16,42.33,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Letter;Season:Fall,Winter;Weight:0.4300kg;Package Contents:1 x Hoodie"
5448102,https://www.dresslily.com/colorful-splatter-paint-pattern-hoodie-product5448102.html,Colorful Splatter Paint Pattern Hoodie,55,19.41,43.39,,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Paint Splatter;Season:Fall,Winter;Weight:0.5330kg;Package Contents:1 x Hoodie"
8210212,https://www.dresslily.com/animal-print-long-sleeves-casual-product8210212.html,Animal Print Casual Pocket Hoodie,44,22.66,40.49,,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Others;Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5300kg;Package Contents:1 x Sweater"
8202600,https://www.dresslily.com/christmas-snowflake-printed-long-sleeved-product8202600.html,Christmas Snowflake Pattern Hoodie,53,17.02,36.46,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Floral;Season:Fall,Spring,Winter;Weight:0.3850kg;Package Contents:1 x Hoodie"
8224829,https://www.dresslily.com/christmas-cartoon-dinosaur-geometric-print-product8224829.html,Christmas Cartoon Dinosaur Geometric Print Casual Hoodie,49,17.94,35.51,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Dance,Festival,Going Out,Night Out,Sports;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Dinosaur,Geometric,Print;Season:Fall,Spring,Winter;Weight:0.4100kg;Package Contents:1 x Hoodie"
8210228,https://www.dresslily.com/geometric-pattern-full-sleeves-pocket-product8210228.html,Geometric Pattern Pocket Hoodie,41,24.93,42.33,,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Geometric;Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5600kg;Package Contents:1 x Hoodie"
3383596,https://www.dresslily.com/drawstring-contrast-color-bat-sleeve-product3383596.html,Drawstring Contrast Color Bat Sleeve Hoodie,58,20.22,47.94,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.6380kg;Package Contents:1 x Hoodie"
5436111,https://www.dresslily.com/christmas-elements-print-pullover-hoodie-product5436111.html,Christmas Elements Print Pullover Hoodie,63,14.84,39.60,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus,Snowman;Season:Fall;Weight:0.5460kg;Package Contents:1 x Hoodie"
6106220,https://www.dresslily.com/drawstring-christmas-human-body-print-product6106220.html,Drawstring Christmas Human Body Print Hoodie,63,13.75,37.62,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Winter;Weight:0.5010kg;Package Contents:1 x Hoodie"
6106233,https://www.dresslily.com/christmas-human-body-print-drawstring-product6106233.html,Christmas Human Body Print Drawstring Hoodie,66,14.20,41.83,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Winter;Weight:0.5300kg;Package Contents:1 x Hoodie"
8210246,https://www.dresslily.com/color-spliced-print-long-sleeves-product8210246.html,Color Spliced Print Pocket Hoodie,46,25.32,47.08,,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Color Block;Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie"
6106230,https://www.dresslily.com/christmas-faux-suit-and-tie-product6106230.html,Christmas Faux Suit and Tie Print Hoodie,67,14.47,43.98,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D;Season:Winter;Weight:0.5470kg;Package Contents:1 x Hoodie"
2721550,https://www.dresslily.com/sequins-insert-crew-neck-sweatshirt-product2721550.html,Sequins Insert Crew Neck Sweatshirt,64,17.03,47.67,,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.4300kg;Package Contents:1 x Sweatshirt
8195092,https://www.dresslily.com/splatter-paint-hand-graphic-front-product8195092.html,Splatter Paint Hand Graphic Front Pocket Drawstring Hoodie,44,21.96,39.47,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Paint Splatter;Season:Fall,Spring;Weight:0.5100kg;Package Contents:1 x Hoodie"
4298929,https://www.dresslily.com/christmas-belt-printed-casual-hoodie-product4298929.html,Christmas Belt Printed Casual Hoodie,62,15.64,41.69,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.5890kg;Package Contents:1 x Hoodie"
7114529,https://www.dresslily.com/pu-leather-panel-pullover-hoodie-product7114529.html,PU Leather Panel Pullover Hoodie,61,15.20,39.19,5.0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Patchwork;Season:Fall,Winter;Weight:0.4180kg;Package Contents:1 x Hoodie"
8223534,https://www.dresslily.com/santa-claus-elk-christmas-tree-product8223534.html,Santa Claus Elk Christmas Tree Pattern Print Hoodie,53,18.96,40.27,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Dance,Festival,Going Out,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Candy,Christmas Tree,Elk,Santa Claus;Season:Fall,Spring,Winter;Weight:0.4750kg;Package Contents:1 x Hoodie"
8218900,https://www.dresslily.com/two-tone-big-tree-bird-product8218900.html,Two Tone Big Tree Bird Print Kangaroo Pocket Hoodie,34,23.02,34.92,,"Clothes Type:Hoodie;Occasion:Daily,Dance,Going Out,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Colorblock,Plant,Print;Season:Fall,Spring,Winter;Weight:0.4650kg;Package Contents:1 x Hoodie"
8176663,https://www.dresslily.com/contrast-x-graphic-zip-up-product8176663.html,Contrast X Graphic Zip Up Fleece Hoodie,37,18.37,29.01,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Thick;Closure Type:Zipper;Patterns:Print;Season:Fall,Spring;Weight:0.3600kg;Package Contents:1 x Hoodie"
8218904,https://www.dresslily.com/painting-splash-tiny-butterfly-print-product8218904.html,Painting Splash Tiny Butterfly Print Kangaroo Pocket Hoodie,36,23.21,36.20,,"Clothes Type:Hoodie;Occasion:Daily,Dance,Going Out,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Butterfly,Paint Splatter;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie"
2239863,https://www.dresslily.com/halloween-cartoon-ghost-print-sweatshirt-product2239863.html,Halloween Cartoon Ghost Print Sweatshirt,68,12.05,37.47,,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4000kg;Package Contents:1 x Sweatshirt"
2764741,https://www.dresslily.com/geometric-drawstring-neck-hoodie-product2764741.html,Geometric Drawstring Neck Hoodie,59,16.13,38.91,,"Clothes Type:Hoodie;Occasion:Casual ,Going Out;Style:Casual;Shirt Length:Long;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.5000kg;Package Contents:1 x Hoodie"
8201247,https://www.dresslily.com/drawstring-asymmetric-plain-surplice-hoodie-product8201247.html,Drawstring Asymmetric Plain Surplice Hoodie,44,20.21,35.98,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.3800kg;Package Contents:1 x Hoodie"
2199385,https://www.dresslily.com/pu-leather-panel-fleece-pullover-hoodie-product2199385.html,PU Leather Panel Fleece Pullover Hoodie,62,16.38,43.22,,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Faux Leather,Polyester;Patterns:Color Block;Weight:0.5700kg;Package Contents:1 x Hoodie"
2764751,https://www.dresslily.com/raglan-sleeve-drawstring-hoodie-product2764751.html,Raglan Sleeve Drawstring Hoodie,58,18.73,44.44,5.0,"Clothes Type:Hoodie;Occasion:Casual ,Going Out;Style:Casual;Shirt Length:Long;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.5700kg;Package Contents:1 x Hoodie"
8197589,https://www.dresslily.com/santa-claus-bell-print-long-product8197589.html,Santa Claus Bell Print Christmas Hoodie,53,19.46,41.51,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie"
8160297,https://www.dresslily.com/hypnotic-print-kangaroo-pocket-drawstring-product8160297.html,Hypnotic Print Kangaroo Pocket Drawstring Hoodie,56,17.90,40.69,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie"
